271,10101342,D017410,N
272,10101342,D012783,N
273,10168751,D002170,N
274,10168751,D004059,N
275,10168751,D005060,N
276,10168751,D019538,Y
277,10168751,D006291,N
278,10168751,D007255,N
279,10168751,D017149,N
280,10168751,D013673,N
281,10168751,D014481,N
282,10168751,D014491,N
283,10188493,D005260,N
284,10188493,D006113,N
285,10188493,D006801,N
286,10188493,D010021,N
287,10188493,D013222,N
288,10188493,D016387,Y
289,10192114,D000900,N
290,10192114,D006094,N
291,10192114,D008826,N
292,10192114,D009390,N
293,10192114,D010936,N
294,10192114,D010946,N
295,10192115,D001104,N
296,10192115,D046508,N
297,10192115,D017022,N
298,10192115,D006873,N
299,10192115,D007700,N
300,10192115,D010946,N
301,10331748,D004645,Y
302,10331748,D006801,N
303,10331748,D019359,N
304,10331748,D026741,N
305,10331748,D011369,Y
306,10331748,D012922,Y
307,10331748,D014754,N
308,10331749,D000368,N
309,10331749,D001944,N
310,10331749,D005260,N
311,10331749,D005541,N
312,10331749,D006331,N
313,10331749,D006801,N
314,10331749,D008171,N
315,10331749,D008297,N
316,10331749,D008875,N
317,10331749,D011187,N
318,10331749,D011237,N
319,10331749,D011653,N
320,10331749,D013147,N
321,10331749,D014797,N
322,10389168,D000818,N
323,10389168,D002412,N
324,10389168,D002478,N
325,10389168,D000431,N
326,10389168,D005727,N
327,10389168,D015640,N
328,10389168,D009475,N
329,10389168,D018408,N
330,10389168,D051381,N
331,10389168,D017208,N
332,10389168,D015222,N
333,10389168,D013779,N
334,10540283,D000595,N
335,10540283,D001426,Y
336,10540283,D001483,N
337,10540283,D004268,Y
338,10540283,D015964,N
339,10540283,D005816,N
340,10540283,D008565,N
341,10540283,D008969,N
342,10540283,D005810,N
343,10540283,D009154,N
344,10540283,D009572,N
345,10540283,D010231,N
346,10540283,D017433,N
347,10540283,D017386,N
348,10540283,D014157,N
349,10540283,D014158,Y
350,10612833,D019943,N
351,10612833,D002460,N
352,10612833,D004398,N
353,10612833,D005786,Y
354,10612833,D006367,N
355,10612833,D006319,N
356,10612833,D006801,N
357,10612833,D015810,N
358,10612833,D020125,N
359,10612833,D009218,N
360,10612833,D010375,N
361,10612833,D010857,N
362,10612833,D016133,N
363,10612833,D012150,N
364,10612833,D011401,Y
365,10612833,D012174,N
366,10612833,D013577,N
367,10612833,D015837,N
368,10737756,D000080,N
369,10737756,D000818,N
370,10737756,D000894,N
371,10737756,D000932,N
372,10737756,D000970,N
373,10737756,D002945,N
374,10737756,D004285,N
375,10737756,D004353,N
376,10737756,D005289,N
377,10737756,D006168,N
378,10737756,D006801,N
379,10737756,D009025,N
380,10737756,D064729,Y
381,10737756,D011355,N
382,10737756,D051381,N
383,10737756,D012995,N
384,10737756,D013237,N
385,10737756,D013329,N
386,10737756,D014839,N
387,10737756,D014867,N
388,10854512,D004379,N
389,10854512,D004382,N
390,10854512,D016099,N
391,10854512,D019160,N
392,10854512,D005260,N
393,10854512,D005350,N
394,10854512,D005753,N
395,10854512,D006471,N
396,10854512,D006801,N
397,10854512,D007417,N
398,10854512,D008875,N
399,11025314,D000970,N
400,11025314,D018360,N
401,11025314,D006860,N
402,11025314,D007093,N
403,11025314,D008958,N
404,11025314,D008968,N
405,11025314,D013237,N
406,11025314,D013450,N
407,11034741,D001007,N
408,11034741,D003863,N
409,11034741,D005260,N
410,11034741,D006801,N
411,11034741,D008425,N
412,11034741,D009034,Y
413,11034741,D016487,Y
414,11034741,D015397,Y
415,11034741,D016032,N
416,11034741,D012649,N
417,10972993,D019313,N
418,10972993,D024682,N
419,10972993,D001940,N
420,10972993,D001943,N
421,10972993,D002460,N
422,10972993,D004847,N
423,10972993,D005091,N
424,10972993,D005260,N
425,10972993,D015972,N
426,10972993,D019398,Y
427,10972993,D014644,N
428,10972993,D006801,N
429,10972993,D008297,N
430,10972993,D009363,N
431,10972993,D010051,N
432,10972993,D011471,N
433,10972993,D012333,N
434,10972993,D017384,N
435,10972993,D014157,N
436,10972993,D014158,Y
437,10972993,D014407,N
438,11243089,D002675,N
439,11243089,D016000,N
440,11243089,D003430,N
441,11243089,D004522,N
442,11243089,D005260,N
443,11243089,D006801,N
444,11243089,D007194,N
445,11243089,D007223,N
446,11243089,D008297,N
447,11243089,D009752,Y
448,11243089,D011203,N
449,11243089,D011287,N
450,11243089,D015995,N
451,11243089,D011502,N
452,11279676,D002585,Y
453,11279676,D017558,Y
454,11279676,D005260,N
455,11279676,D006801,N
456,11279676,D007231,N
457,11279676,D007234,N
458,11279676,D007752,Y
459,11279676,D011247,N
460,11279676,D016032,N
461,11238657,D002118,N
462,11238657,D003600,N
463,11238657,D017259,N
464,11238657,D004306,N
465,11238657,D005089,N
466,11238657,D005966,N
467,11238657,D006632,N
468,11238657,D017442,N
469,11238657,D006634,N
470,11238657,D006635,N
471,11238657,D006801,N
472,11238657,D015850,N
473,11238657,D008168,N
474,11238657,D016676,N
475,11238657,D012333,N
476,11238657,D011969,N
477,11238657,D014052,N
478,11238657,D015854,N
479,11406024,D001007,N
480,11406024,D003863,N
481,11406024,D005260,N
482,11406024,D006801,N
483,11406024,D008425,N
484,11406024,D008429,N
485,11406024,D009034,Y
486,11406024,D016487,Y
487,11406024,D015397,Y
488,11406024,D016032,N
489,11406024,D012649,N
490,11428848,D001145,N
491,11428848,D019571,N
492,11428848,D002311,N
493,11428848,D002312,N
494,11428848,D003327,N
495,11428848,D016757,N
496,11428848,D017147,Y
497,11428848,D006349,N
498,11428848,D006801,N
499,11428848,D008133,N
500,11428848,D014693,N
501,11237011,D000818,N
502,11237011,D002874,N
503,11237011,D017124,N
504,11237011,D018899,N
505,11237011,D004251,N
506,11237011,D016208,N
507,11237011,D004345,N
508,11237011,D019143,N
509,11237011,D005544,N
510,11237011,D020862,N
511,11237011,D020440,N
512,11237011,D005796,N
513,11237011,D030342,N
514,11237011,D005826,N
515,11237011,D015894,Y
516,11237011,D016045,Y
517,11237011,D006801,N
518,11237011,D009154,N
519,11237011,D017149,N
520,11237011,D011506,N
521,11237011,D020543,N
522,11237011,D017150,N
523,11237011,D012313,N
524,11237011,D012091,N
525,11237011,D017422,Y
526,11237011,D013045,N
527,11441930,D000970,N
528,11441930,D023381,N
529,11441930,D006801,N
530,11441930,D009369,N
531,11441930,D017063,N
532,11441930,D010166,N
533,11441930,D017060,N
534,11441930,D011788,Y
535,11441930,D011795,N
536,11442735,D000328,N
537,11442735,D000368,N
538,11442735,D000900,N
539,11442735,D002908,N
540,11442735,D002985,N
541,11442735,D003362,N
542,11442735,D003646,N
543,11442735,D012534,N
544,11442735,D004318,N
545,11442735,D004339,N
546,11442735,D005260,N
547,11442735,D005884,N
548,11442735,D006801,N
549,11442735,D008297,N
550,11442735,D008875,N
551,11442735,D010514,N
552,11442735,D010518,N
553,11442735,D011446,N
554,11442735,D016745,N
555,11442735,D016037,N
556,11442735,D016896,N
557,11488864,D000704,N
558,11488864,D000818,N
559,11488864,D020099,N
560,11488864,D003758,N
561,11488864,D015921,Y
562,11488864,D003775,N
563,11488864,D017267,Y
564,11488864,D020878,N
565,11488864,D005269,N
566,11488864,D006851,N
567,11488864,D020007,Y
568,11488864,D008669,N
569,11488864,D016348,Y
570,11488864,D011817,N
571,11488864,D013464,N
572,11488864,D013499,N
573,11488864,D014025,Y
574,11488864,D019415,N
575,11488868,D020341,N
576,11488868,D000368,N
577,11488868,D000540,N
578,11488868,D001861,N
579,11488868,D018786,N
580,11488868,D002130,N
581,11488868,D006801,N
582,11488868,D008297,N
583,11488868,D008334,N
584,11488868,D008443,N
585,11488868,D008875,N
586,11488868,D013516,Y
587,11488868,D016062,N
588,11520209,D000588,N
589,11520209,D000636,N
590,11520209,D000818,N
591,11520209,D000894,N
592,11520209,D001372,N
593,11520209,D001391,N
594,11520209,D003093,N
595,11520209,D004353,N
596,11520209,D005260,N
597,11520209,D007022,N
598,11520209,D007093,N
599,11520209,D008297,N
600,11520209,D019804,N
601,11520209,D010972,N
602,11520209,D010974,N
603,11520209,D011355,N
604,11520209,D011725,N
605,11520209,D051381,N
606,11520209,D017207,N
607,11520209,D017208,N
608,11520209,D013237,N
609,11520209,D013329,N
610,11520209,D014302,N
611,11473127,D001565,N
612,11473127,D002118,N
613,11473127,D002412,N
614,11473127,D004151,N
615,11473127,D004305,N
616,11473127,D004492,N
617,11473127,D006801,N
618,11473127,D039041,N
619,11473127,D016023,N
620,11473127,D007477,Y
621,11473127,D019169,N
622,11473127,D007700,N
623,11473127,D008024,Y
624,11473127,D008274,N
625,11473127,D008345,N
626,11473127,D008956,N
627,11473127,D010671,N
628,11473127,D011485,N
629,11473127,D016201,N
630,11473127,D013997,N
631,11524736,D000328,N
632,11524736,D001483,N
633,11524736,D002675,N
634,11524736,D005260,N
635,11524736,D016368,N
636,11524736,D006113,N
637,11524736,D006801,N
638,11524736,D008297,N
639,11524736,D008382,N
640,11524736,D008840,N
641,11524736,D008875,N
642,11524736,D009154,N
643,11524736,D020125,N
644,11524736,D017384,N
645,11525160,D000818,N
646,11525160,D006801,N
647,11525160,D007674,Y
648,11525160,D009398,Y
649,11537092,D002118,N
650,11537092,D003593,N
651,11537092,D005456,N
652,11537092,D016257,N
653,11537092,D018522,N
654,11537092,D018466,N
655,11537092,D007211,N
656,11537092,D018518,N
657,11537092,D018517,N
658,11537092,D011523,N
659,11537092,D015398,N
660,11537092,D003313,N
661,11540070,D000595,N
662,11540070,D002118,N
663,11540070,D002135,N
664,11540070,D017871,N
665,11540070,D002147,N
666,11540070,D018506,Y
667,11540070,D018522,N
668,11540070,D008969,N
669,11540070,D059828,N
670,11540070,D010937,N
671,11540070,D018521,Y
672,11540070,D010944,N
673,11540070,D015290,Y
674,11540070,D015398,N
675,11562649,D000293,N
676,11562649,D002648,N
677,11562649,D002675,N
678,11562649,D003258,N
679,11562649,D003672,Y
680,11562649,D005243,Y
681,11562649,D006266,N
682,11562649,D006801,N
683,11562649,D007223,N
684,11562649,D007231,N
685,11562649,D009820,N
686,11562649,D016487,Y
687,11543891,D000483,N
688,11543891,D018912,N
689,11543891,D005787,N
690,11543891,D006115,N
691,11543891,D006680,N
692,11543891,D015234,N
693,11543891,D015235,N
694,11543891,D006683,N
695,11543891,D059866,N
696,11543891,D006684,N
697,11543891,D059811,N
698,11543891,D006239,N
699,11543891,D006801,N
700,11543891,D007514,N
701,11543891,D007557,N
702,11543891,D007585,N
703,11543891,D015810,N
704,11543891,D019083,N
705,11543891,D008877,N
706,11543891,D010802,N
707,11543891,D011110,N
708,11620107,D003710,Y
709,11620107,D049711,N
710,11620107,D009426,N
711,11620107,D013223,N
712,11583040,D003198,N
713,11583040,D019419,Y
714,11583040,D006112,N
715,11583040,D019110,Y
716,11583040,D008962,Y
717,11583040,D016081,N
718,11583040,D016083,Y
719,11580607,D001419,N
720,11580607,D003460,N
721,11580607,D007700,N
722,11580607,D008962,Y
723,11580607,D013499,N
724,11600211,D004992,Y
725,11600211,D006648,Y
726,11600211,D006801,N
727,11600211,D007125,Y
728,11600211,D011643,Y
729,11600211,D012955,N
730,11600211,D014481,N
731,11612527,D003710,Y
732,11612527,D014943,Y
733,11612527,D049711,N
734,11612527,D011057,Y
735,11612527,D013223,N
736,11612527,D014481,N
737,11675721,D001634,Y
738,11675721,D006113,N
739,11675721,D049711,N
740,11675721,D011327,N
741,11731716,D004345,N
742,11731716,D004358,N
743,11731716,D006801,N
744,11731716,D004364,N
745,11731716,D010599,Y
746,11731716,D010600,Y
747,11686167,D000025,N
748,11686167,D000028,Y
749,11686167,D000032,N
750,11686167,D033421,N
751,11686167,D002961,N
752,11686167,D005314,Y
753,11686167,D005328,Y
754,11686167,D005333,N
755,11686167,D033161,Y
756,11686167,D006113,N
757,11686167,D006664,N
758,11686167,D006801,N
759,11686167,D007391,N
760,11686167,D038622,N
761,11686167,D007603,Y
762,11686167,D007878,Y
763,11686167,D019369,N
764,11686167,D011247,N
765,11686167,D037841,N
766,11686167,D018907,N
767,11686167,D012067,N
768,11686167,D012926,Y
769,11686167,D013219,Y
770,11686167,D035521,Y
771,11686167,D014481,N
772,11694165,D001828,Y
773,11694165,D003657,Y
774,11694165,D005260,N
775,11694165,D006801,N
776,11694165,D016462,N
777,11694165,D008408,N
778,11704686,D000881,Y
779,11704686,D022122,N
780,11704686,D019072,N
781,11704686,D001408,N
782,11704686,D023482,N
783,11704686,D019411,N
784,11704686,D003937,N
785,11704686,D005767,N
786,11704686,D006801,N
787,11704686,D017053,N
788,11704686,D016920,N
789,11704686,D010406,N
790,11704686,D012141,N
791,11704686,D017192,N
792,11704686,D013171,N
793,11704686,D014774,N
794,11686176,D032962,N
795,11686176,D006801,N
796,11686176,D007258,Y
797,11686176,D007603,Y
798,11686176,D008318,N
799,11686176,D011996,N
800,11748851,D000328,N
801,11748851,D001483,N
802,11748851,D002675,N
803,11748851,D004247,N
804,11748851,D004252,N
805,11748851,D005260,N
806,11748851,D016368,N
807,11748851,D006113,N
808,11748851,D006801,N
809,11748851,D008297,N
810,11748851,D008382,N
811,11748851,D008840,N
812,11748851,D008875,N
813,11748851,D009154,N
814,11748851,D020125,N
815,11748851,D011110,N
816,11748851,D018807,N
817,11831940,D004847,N
818,11831940,D005347,N
819,11831940,D006801,N
820,11831940,D007124,N
821,11831940,D016850,N
822,11831940,D020782,N
823,11831940,D011625,N
824,11748856,D048868,N
825,11748856,D002352,N
826,11748856,D003123,N
827,11748856,D004247,N
828,11748856,D004252,N
829,11748856,D004268,Y
830,11748856,D005192,N
831,11748856,D005260,N
832,11748856,D018095,Y
833,11748856,D006801,N
834,11748856,D008297,N
835,11748856,D051718,N
836,11748856,D009363,N
837,11748856,D009687,N
838,11748856,D011518,N
839,11748856,D013030,N
840,11838066,D014943,Y
841,11838066,D015276,N
842,11838066,D049673,N
843,11838066,D006801,N
844,11838066,D009613,Y
845,11838066,D012109,Y
846,11838066,D013548,N
847,11838066,D014481,N
848,11858625,D000368,N
849,11858625,D015444,Y
850,11858625,D005194,N
851,11858625,D006293,Y
852,11858625,D006801,N
853,11858276,D001690,N
854,11858276,D004867,N
855,11858276,D018559,N
856,11858276,D005118,N
857,11858276,D006801,N
858,11858276,D007391,Y
859,11858276,D015397,Y
860,11858276,D012106,N
861,11858276,D012426,N
862,11858276,D013026,N
863,11858276,D018531,N
864,11858276,D014586,N
865,11858276,D014481,N
866,11858276,D018557,N
867,11858276,D014893,Y
868,11885531,D000193,N
869,11885531,D000900,N
870,11885531,D006801,N
871,11885531,D006920,N
872,11885531,D010510,N
873,11885531,D010518,N
874,11885531,D012307,N
875,11869993,D000368,N
876,11869993,D000975,N
877,11869993,D004359,N
878,11869993,D006801,N
879,11869993,D008268,N
880,11869993,D014815,N
881,11869993,D015032,N
882,11892742,D000177,N
883,11892742,D020816,N
884,11892742,D000595,N
885,11892742,D000818,N
886,11892742,D001483,N
887,11892742,D015152,N
888,11892742,D015153,N
889,11892742,D002417,N
890,11892742,D018076,N
891,11892742,D004591,N
892,11892742,D006657,N
893,11892742,D015151,N
894,11892742,D007150,N
895,11892742,D008297,N
896,11892742,D051379,N
897,11892742,D008969,N
898,11892742,D012313,N
899,11892742,D012333,N
900,11892742,D051381,N
901,11892742,D020133,N
902,11892742,D012670,N
903,11892742,D017386,N
904,11892742,D013091,N
905,11892742,D013094,N
906,11892742,D013737,N
907,11876201,D014676,N
908,11876201,D018504,N
909,11876201,D005069,N
910,11876201,D005510,N
911,11876201,D005518,N
912,11876201,D005524,N
913,11876201,D006801,N
914,11876201,D027723,Y
915,11876201,D008021,N
916,11876201,D008612,Y
917,11876201,D009753,N
918,11876201,D013026,Y
919,11876201,D014481,N
920,11876201,D018557,N
921,11876201,D014893,N
922,11916658,D001943,N
923,11916658,D002986,N
924,11916658,D005260,N
925,11916658,D006801,N
926,11916658,D008327,Y
927,11916658,D008875,N
928,11916658,D010353,N
929,11916658,D012107,N
930,11953811,D020811,Y
931,11953811,D003132,N
932,11953811,D003695,N
933,11953811,D013502,N
934,11953811,D006301,N
935,11953811,D006801,N
936,12038483,D003264,Y
937,12038483,D004783,N
938,12038483,D005118,N
939,12038483,D006358,N
940,12038483,D006861,N
941,12038483,D018535,Y
942,12038483,D013026,N
943,12038483,D018531,N
944,12038483,D013048,Y
945,12038483,D013242,N
946,12038483,D014481,N
947,12038483,D018557,N
948,11966386,D018290,N
949,11966386,D005260,N
950,11966386,D006801,N
951,11966386,D007753,N
952,11966386,D011786,N
953,11966386,D009626,N
954,11966386,D002578,N
955,11966386,D002583,N
956,11966386,D014626,N
957,12101218,D000595,N
958,12101218,D001426,N
959,12101218,D001483,N
960,12101218,D003598,Y
961,12101218,D017931,N
962,12101218,D008565,Y
963,12101218,D008969,N
964,12101218,D009169,N
965,12101218,D011485,N
966,12159900,D026683,N
967,12159900,D026688,Y
968,12159900,D035843,N
969,12159900,D001709,N
970,12159900,D019976,N
971,12159900,D016265,N
972,12159900,D033041,N
973,12159900,D004622,N
974,12159900,D005380,N
975,12159900,D006292,N
976,12159900,D006805,N
977,12159900,D006801,N
978,12159900,D012109,N
979,12159900,D013234,N
980,12159900,D014481,N
981,12211241,D001422,N
982,12211241,D003711,N
983,12211241,D006801,N
984,12211241,D007918,N
985,12211241,D009166,N
986,12211241,D012583,N
987,12145319,D000595,N
988,12145319,D000818,N
989,12145319,D001665,N
990,12145319,D002352,N
991,12145319,D005089,N
992,12145319,D005982,N
993,12145319,D006367,N
994,12145319,D006801,N
995,12145319,D007700,N
996,12145319,D008565,N
997,12145319,D008969,N
998,12145319,D009419,N
999,12145319,D009638,N
1000,12145319,D016716,N
1001,12145319,D010673,N
1002,12145319,D017433,N
1003,12145319,D050765,N
1004,12145319,D051381,N
1005,12145319,D011993,N
1006,12145319,D050600,N
1007,12145319,D016415,N
1008,12145319,D017386,N
1009,12145319,D050825,N
1010,12145319,D050827,N
1011,12145319,D013816,N
1012,12145319,D033921,Y
1013,12174865,D000028,N
1014,12174865,D032761,N
1015,12174865,D000818,N
1016,12174865,D001291,Y
1017,12174865,D026688,Y
1018,12174865,D035843,N
1019,12174865,D000529,N
1020,12174865,D003219,N
1021,12174865,D003625,N
1022,12174865,D004992,Y
1023,12174865,D032984,N
1024,12174865,D005065,N
1025,12174865,D006801,N
1026,12174865,D010817,N
1027,12174865,D010820,Y
1028,12174865,D011287,N
1029,12174865,D027724,N
1030,12174865,D014342,N
1031,12174865,D014421,N
1032,12192682,D000465,N
1033,12192682,D001185,Y
1034,12192682,D018480,N
1035,12192682,D006801,N
1036,12192682,D007318,Y
1037,12192682,D013026,N
1038,12192682,D018531,N
1039,12192682,D013597,N
1040,12192682,D017748,N
1041,12192682,D014481,N
1042,12192682,D018557,N
1043,12179763,D000328,N
1044,12179763,D000367,N
1045,12179763,D000368,Y
1046,12179763,D001208,N
1047,12179763,D001723,Y
1048,12179763,D003247,N
1049,12179763,D003267,Y
1050,12179763,D003695,N
1051,12179763,D003710,N
1052,12179763,D003858,Y
1053,12179763,D003906,N
1054,12179763,D004467,Y
1055,12179763,D004651,Y
1056,12179763,D004777,N
1057,12179763,D005193,N
1058,12179763,D005202,N
1059,12179763,D005298,N
1060,12179763,D006262,N
1061,12179763,D006280,N
1062,12179763,D006285,Y
1063,12179763,D006296,N
1064,12179763,D007723,N
1065,12179763,D008430,Y
1066,12179763,D009934,N
1067,12179763,D011153,N
1068,12179763,D011154,N
1069,12179763,D011156,N
1070,12179763,D011157,Y
1071,12179763,D011158,Y
1072,12179763,D011320,N
1073,12179763,D015397,Y
1074,12179763,D011640,Y
1075,12179763,D017150,Y
1076,12179763,D012106,Y
1077,12179763,D012946,Y
1078,12179763,D012959,Y
1079,12179763,D013245,Y
1080,12211266,D001782,Y
1081,12211266,D032821,N
1082,12211266,D026689,Y
1083,12211266,D005249,Y
1084,12211266,D018594,N
1085,12211266,D006801,N
1086,12211266,D007668,Y
1087,12211266,D016030,N
1088,12211266,D019520,Y
1089,12211266,D011640,Y
1090,12211266,D009927,N
1091,12211266,D014481,N
1092,12219757,D001877,N
1093,12219757,D006113,N
1094,12219757,D049672,N
1095,12219757,D049673,N
1096,12219757,D009482,N
1097,12230384,D000368,N
1098,12230384,D015519,N
1099,12230384,D019317,Y
1100,12230384,D005260,N
1101,12230384,D050723,N
1102,12230384,D006801,N
1103,12230384,D008403,Y
1104,12230384,D008875,N
1105,12230384,D015663,N
1106,12230384,D012307,N
1107,12230384,D014481,N
1108,12230355,D000367,N
1109,12230355,D000368,N
1110,12230355,D005260,N
1111,12230355,D050723,N
1112,12230355,D006801,N
1113,12230355,D008403,Y
1114,12230355,D008875,N
1115,12230355,D015663,N
1116,12230355,D012307,N
1117,12227380,D005060,N
1118,12227380,D049670,N
1119,12227380,D049673,N
1120,12227380,D049692,N
1121,12227380,D008273,N
1122,12227380,D008511,Y
1123,12227380,D010684,N
1124,12227380,D012068,Y
1125,12227380,D012585,N
1126,12349809,D004467,N
1127,12349809,D005069,Y
1128,12349809,D007398,Y
1129,12349809,D012922,Y
1130,12349809,D012959,N
1131,12349809,D014933,Y
1132,12599353,D016223,N
1133,12599353,D003657,Y
1134,12599353,D006801,N
1135,12599353,D007883,Y
1136,12599353,D008020,N
1137,12599353,D026684,N
1138,12599353,D019727,N
1139,12599353,D011996,N
1140,12599353,D014481,N
1141,12369570,D001510,Y
1142,12369570,D006801,N
